address,balance,lifetime,tx_in,tx_out,investment_in,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,known_rate,owner_gets_eth_Wo_investing,skew_v1,N_maxpayment,skew_v2,target,normalized_address,index
0x1277ee49236da5c07e93b8b9df29d629842f0ab9,0.0,1,6,1,1,0.1667,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0.0,1,0.0,1,1277ee49236da5c07e93b8b9df29d629842f0ab9,11791224.0
0x14b2e65338ddef083f9469098629bdc563c5e167,0.0,285,438,146,291,0.6644,1.0,30,15,-4.53125,7.757997,0.0,0.280983,0.5017,0.4333,0.1193,15.118677,0.0772,5.827407,0.9333,1,-2.069758,50,4.45791,1,14b2e65338ddef083f9469098629bdc563c5e167,42331277.0
0x1577d47bc7e36405c9130700985a92d0a63f7ecc,0.003,7,12,4,5,0.4167,1.0,3,2,-0.2,2.039608,-0.0006,0.004454,0.8,0.0,0.4286,2.44949,0.2857,1.0,1.0,0,0.404796,3,-1.641772,1,1577d47bc7e36405c9130700985a92d0a63f7ecc,1118442.0
0x1963572001614ce6c0527dfa7bd9de605c79779d,0.0,25,8,1,1,0.125,1.0,1,1,0.0,1.0,0.0,0.99,1.0,0.0,0.12,1.699673,0.04,0.0,1.0,1,0.0,1,0.0,1,1963572001614ce6c0527dfa7bd9de605c79779d,12741136.0
0x1b9c123c28dcef6f91f55b38743d9958661f84aa,0.0,1406,68,86,67,0.9853,1.0,22,12,0.863636,14.676188,0.0,0.078623,1.2836,0.5455,0.0171,2.321398,0.0164,3.8018,1.0,0,4.183179,67,3.334003,1,1b9c123c28dcef6f91f55b38743d9958661f84aa,185137.0
0x1fe1751d26fda707ad29894a866f7aa3e1ffe628,0.000798,220,219,279,102,0.4658,1.0,42,92,1.923913,2.659003,-9e-06,2449.954322,2.7353,1.0,0.3636,2.437949,0.3636,3.082182,0.5761,0,4.55162,21,2.4e-05,1,1fe1751d26fda707ad29894a866f7aa3e1ffe628,46390.0
0x24f9c2c5032d22153e97205b93339f3496a3a3b5,0.0831,11,20,4,18,0.9,1.0,5,4,-2.333333,2.687419,-0.01385,0.060533,0.2222,0.6,0.4545,3.34664,0.2727,0.471405,1.0,1,-0.640172,1,1.657758,1,24f9c2c5032d22153e97205b93339f3496a3a3b5,753244.0
0x2b4c89248ccd7f4430286861dd8f34eeb7f340dd,0.0,30,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,2b4c89248ccd7f4430286861dd8f34eeb7f340dd,6046112.0
0x43ef536df34e9e08d5019d271dd332969ee2f641,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,43ef536df34e9e08d5019d271dd332969ee2f641,6046357.0
0x415843c183da347a6860685c4ce75ee2ea36b538,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,415843c183da347a6860685c4ce75ee2ea36b538,6046355.0
0xb524b2a2dd990c84ef6b3f44c1d7d5eb0caf1612,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,b524b2a2dd990c84ef6b3f44c1d7d5eb0caf1612,6046356.0
0xc2c015d064fff93fd19dcbaf46408bc227f11673,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,c2c015d064fff93fd19dcbaf46408bc227f11673,6046354.0
0x64bc9b85e981890e001e41e5a8a96fd6c9a0beb9,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,64bc9b85e981890e001e41e5a8a96fd6c9a0beb9,6046352.0
0x973ec555e2a501ea2190e0a7e9e9f47e5ad7336c,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,973ec555e2a501ea2190e0a7e9e9f47e5ad7336c,6046351.0
0x398859eeea449dc60a21ffd30e0cb8f5cbf67591,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,398859eeea449dc60a21ffd30e0cb8f5cbf67591,6046350.0
0xb4430250e5355c6f9011458fca1a0570b0c925ad,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,b4430250e5355c6f9011458fca1a0570b0c925ad,6046347.0
0x45ae91b4e1135b4183728864511ac5aff937b8fb,0.0,32,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,106.0,0.0,0.0,0.0,0,0.0,0,0.0,1,45ae91b4e1135b4183728864511ac5aff937b8fb,6046345.0
0x2c063a26bae823a7497cb4bfd2b9dc5d4d124a16,0.0,1375,1625,4225,1175,0.7231,1.0,186,168,15.803109,114.672693,-0.0,9.803922,3.5957,0.8656,0.0887,60.052609,0.0422,295.529787,0.8631,0,12.548534,1560,3.06125,1,2c063a26bae823a7497cb4bfd2b9dc5d4d124a16,6604.0
0x2df0e612dad9ffe8141b3987f60608742db2feca,0.0,31,34,3,32,0.9412,1.0,20,2,-1.380952,1.132893,0.0,187.424369,0.0938,0.05,0.5806,1.328696,0.0323,0.0,0.5,0,-0.637136,2,2.841252,1,2df0e612dad9ffe8141b3987f60608742db2feca,162797.0
0x2ef76694fbfd691141d83f921a5ba710525de9b0,0.01,11,753,13,750,0.996,1.0,22,10,-32.043478,17.501499,-0.000435,0.996094,0.0173,0.4091,1.0909,24.505527,1.0,0.385695,1.0,1,0.991747,2,0.692954,1,2ef76694fbfd691141d83f921a5ba710525de9b0,122078.0
0x2efaf60bbd75b9430a8446bd58d12fbc3f5dbb71,0.04,1255,7,0,4,0.5714,0.0,2,0,-2.0,1.0,-0.02,0.01,0.0,0.0,0.0032,0.829156,0.0,0.0,0.0,0,0.0,0,0.0,1,2efaf60bbd75b9430a8446bd58d12fbc3f5dbb71,35928056.0
0x3262de64ee5fa9b42ff95405e757db1d0b7c3ebd,0.001287,0,5,2,2,0.4,1.0,1,1,0.0,2.0,-0.000644,0.514317,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,2,0.0,1,3262de64ee5fa9b42ff95405e757db1d0b7c3ebd,1704794.0
0x358d0e04f512c4d5f43b84f7d2b18923a51aa861,0.0,1,8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,1,358d0e04f512c4d5f43b84f7d2b18923a51aa861,46406143.0
0x386d51a52b36ff03602798418d4d5eec49939c5b,0.0,9,27,10,9,0.3333,1.0,3,2,0.25,4.548351,0.0,0.033072,1.1111,0.3333,0.5556,5.986652,0.4444,1.658312,1.0,1,1.817181,8,1.993144,1,386d51a52b36ff03602798418d4d5eec49939c5b,1853440.0
0x43fb95c7afa1ac1e721f33c695b2a0a94c7ddab2,4.0935,1558,2681,626,1065,0.3972,1.0,335,205,-1.283626,3.383607,-0.011969,19.843957,0.5878,0.591,0.0513,107.801321,0.0167,62.053899,0.9659,0,-5.833197,77,4.661382,1,43fb95c7afa1ac1e721f33c695b2a0a94c7ddab2,14784.0
0x446a2c358315ca32d7c5b3ac696b82271141a8b1,0.112,66,48,41,26,0.5417,1.0,2,1,7.5,8.5,-0.056,0.034,1.5769,0.5,0.1212,11.789826,0.0455,17.211108,1.0,0,0.0,41,-0.0,1,446a2c358315ca32d7c5b3ac696b82271141a8b1,5642635.0
0x4a20047eea10806907c66da915978c11eccb015f,0.0,49,10,3,6,0.6,1.0,5,3,-0.5,0.763763,0.0,0.097767,0.5,0.4,0.0612,1.247219,0.0408,0.5,0.6667,0,1.536722,1,0.400577,1,4a20047eea10806907c66da915978c11eccb015f,664069.0
0x4be45969e8f72ce085424913ac4fb916932d58d7,0.0,145,70,59,33,0.4714,1.0,21,29,0.577778,3.878653,0.0,45.4513,1.7879,0.2381,0.1655,1.934698,0.1586,1.58323,0.1724,0,5.671087,26,-0.302986,1,4be45969e8f72ce085424913ac4fb916932d58d7,42345402.0
0x178310c3f6912cd354654e7a79a76fe0616cb355,0.0,0,2,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1,178310c3f6912cd354654e7a79a76fe0616cb355,34937938.0
0x5199a4ff997ef55868be421790408d46189aa657,0.0,5,81,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.458331,0.0,0.0,0.0,0,0.0,0,0.0,1,5199a4ff997ef55868be421790408d46189aa657,47115579.0
0x5479b8be3b8e9459616721f8b588df593c6e4178,1.0263,181,324,297,181,0.5586,1.0,35,252,0.421818,4.45628,-0.003732,0.429671,1.6409,0.3429,0.5525,4.231123,0.5414,3.54405,0.0397,0,-11.033102,8,-12.03361,1,5479b8be3b8e9459616721f8b588df593c6e4178,8794.0
0x569e5ea1ac6460860aa423207c5c57ca7c62af26,0.0,0,5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,569e5ea1ac6460860aa423207c5c57ca7c62af26,34880519.0
0x56c1e514d7d7ae8019670207365606f2a0ee7e81,0.0,9,6,4,3,0.5,1.0,1,2,0.5,2.5,0.0,0.009,1.3333,1.0,0.3333,1.414214,0.2222,0.0,1.0,1,0.0,3,0.0,1,56c1e514d7d7ae8019670207365606f2a0ee7e81,5800695.0
0x578eeb6d634f912bcb956921f0a7d62ba9f7ba65,1.027,628,490,693,487,0.9939,1.0,273,15,0.754579,31.448694,-0.003762,3.056322,1.423,0.0549,0.4252,1.276038,0.4252,1.858591,0.9333,0,13.999138,483,16.3189,1,578eeb6d634f912bcb956921f0a7d62ba9f7ba65,1252194.0
0x582b2489710a4189ad558b6958641789587fcc27,0.00048,132,6,5,3,0.5,1.0,3,3,0.666667,0.471405,-0.000161,0.408044,1.6667,1.0,0.0303,0.866025,0.0076,0.0,1.0,0,-1.732051,2,-0.001609,1,582b2489710a4189ad558b6958641789587fcc27,1160061.0
0x59a964f830b3593af88b3d5b2835938d7985fbae,0.0,762,11,0,1,0.0909,0.0,1,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0026,3.5,0.0,0.0,0.0,0,0.0,0,0.0,1,59a964f830b3593af88b3d5b2835938d7985fbae,2274802.0
0x58db357c28947271c883b11bab4caaa445e0ebc0,0.0,762,11,0,1,0.0909,0.0,1,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0026,3.5,0.0,0.0,0.0,0,0.0,0,0.0,1,58db357c28947271c883b11bab4caaa445e0ebc0,2274801.0
0xef2d6d194084c2de36e0dabfce45d046b37d1106,0.0,763,13,1,2,0.1538,1.0,1,1,-1.0,0.0,0.0,0.0,0.5,1.0,0.0026,2.5,0.0013,0.0,1.0,0,0.0,1,0.0,1,ef2d6d194084c2de36e0dabfce45d046b37d1106,1906697.0
0x5c432d5563004932d4207fb67dfda29135f195e6,0.0,19,19,21,7,0.3684,1.0,5,5,2.8,4.166533,0.0,0.003132,3.0,1.0,0.5263,1.513275,0.3158,1.118034,1.0,0,2.065575,12,1.56058,1,5c432d5563004932d4207fb67dfda29135f195e6,889074.0
0x6149993e056ad7de21fc81c19dca8c3b0913612a,0.0,223,4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.471405,0.0,0.0,0.0,0,0.0,0,0.0,1,6149993e056ad7de21fc81c19dca8c3b0913612a,20715577.0
0x618e525eea3c25bd86444e548dc6ea31987668a9,0.0,1,11,0,1,0.0909,0.0,1,0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,0.0,0,0.0,0,0.0,1,618e525eea3c25bd86444e548dc6ea31987668a9,20445258.0
0x67a205d94fe65708563fd9c7cbdbf9949aefc567,0.01,268,19,17,9,0.4737,1.0,8,10,0.666667,2.013841,-0.000833,0.003544,1.8889,0.75,0.0336,1.36987,0.0299,0.927025,0.7,1,2.849935,7,-0.61885,1,67a205d94fe65708563fd9c7cbdbf9949aefc567,42350920.0
0x6a88ec49ebb185a7a6a1c6edd984db1b4a3bc7b1,0.26,4,16,0,15,0.9375,0.0,4,0,-3.75,2.046338,-0.065,0.026926,0.0,0.0,0.75,3.299832,0.0,0.0,0.0,0,-1.193824,0,1.597078,1,6a88ec49ebb185a7a6a1c6edd984db1b4a3bc7b1,1398981.0
0x6ca7f214ab2ddbb9a8e1a1e2c8550e3164e9dba5,0.0,510,413,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1843,4.908131,0.0,0.0,0.0,0,0.0,0,0.0,1,6ca7f214ab2ddbb9a8e1a1e2c8550e3164e9dba5,50323.0
0x6e98ec66592478a25c3cf2ccb5ec335fd8e8aa5c,0.004601,35,22,19,11,0.5,1.0,9,6,0.888889,3.634539,-0.000511,0.060937,1.7273,0.6667,0.2286,1.47902,0.2286,0.856957,1.0,0,2.818311,13,-0.531217,1,6e98ec66592478a25c3cf2ccb5ec335fd8e8aa5c,462397.0
0x72395c4d87dca2a815a6abafd2ceabc20a543193,0.0,378,200,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,99.0,0.0,0.0,0.0,0,0.0,0,0.0,1,72395c4d87dca2a815a6abafd2ceabc20a543193,12794414.0
0x74482e59b29fe2769bc6106865912ee5002e4108,0.0,23,14,4,4,0.2857,1.0,3,1,0.0,1.414214,0.0,0.020223,1.0,0.3333,0.2609,1.105542,0.1304,0.471405,1.0,0,1.732051,4,1.732051,1,74482e59b29fe2769bc6106865912ee5002e4108,2160416.0
0x74de47fee8f94235c6e76e0ac425511bcd2ef83f,0.0,1,467,1013,432,0.9251,1.0,71,70,8.069444,17.139401,-0.0,15.048003,2.3449,0.9718,2.0,231.5,2.0,504.5,0.9857,0,3.885595,154,-1.716809,1,74de47fee8f94235c6e76e0ac425511bcd2ef83f,14937.0
0xb4aa2a270a3ba133b62a7de6546c8cec096c2875,0.0,0,10,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,b4aa2a270a3ba133b62a7de6546c8cec096c2875,43243841.0
0x78eb00ec1c005fec86a074060cc1bc7513b1ee88,0.561164,803,825,404,419,0.5079,1.0,75,47,-0.194805,7.15331,-0.007288,0.233257,0.9642,0.6,0.2167,7.14439,0.1756,3.774156,1.0,0,7.053501,221,0.878081,1,78eb00ec1c005fec86a074060cc1bc7513b1ee88,201355.0
0x7aca51dbe152313987adca472ac1d033b640f771,0.05001,7,13,15,7,0.5385,1.0,7,12,0.470588,1.091014,-0.002942,0.013509,2.1429,0.2857,0.8571,0.897527,0.8571,1.118034,0.25,1,0.082717,3,-2.553795,1,7aca51dbe152313987adca472ac1d033b640f771,300467.0
0x7cbfbe8b4872b2932446b90b7e3e03f6ae6e32da,0.12375,1155,153,2,25,0.1634,1.0,15,1,-1.533333,0.805536,-0.00825,0.072187,0.08,0.0667,0.032,7.219202,0.0017,0.0,1.0,0,-1.158874,2,0.880036,1,7cbfbe8b4872b2932446b90b7e3e03f6ae6e32da,1420130.0
0x7e312bdb6ae3bb7ecf2fe2606533a330fbf583e4,0.0,14,4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,7e312bdb6ae3bb7ecf2fe2606533a330fbf583e4,15627315.0
0x7ead4f68dc6bad370dee370c42abd942f550b3c5,0.177,10,16,0,1,0.0625,0.0,1,0,-1.0,0.0,-0.177,0.0,0.0,0.0,0.4,3.316625,0.0,0.0,0.0,0,0.0,0,0.0,1,7ead4f68dc6bad370dee370c42abd942f550b3c5,2736143.0
0x7f7a76d6f9a64c630faba4182be3261a52e7d17f,0.0,0,45,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,7f7a76d6f9a64c630faba4182be3261a52e7d17f,1003287.0
0x84f0e876c74b0921b59cfb37e440ef693ddeafc9,0.0,0,3,0,1,0.3333,0.0,1,0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,84f0e876c74b0921b59cfb37e440ef693ddeafc9,2797193.0
0x8513d8599bc71c963ceefe3fbb20048736923987,0.0,0,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,8513d8599bc71c963ceefe3fbb20048736923987,6046044.0
0x897bbdb5f38f6dd830a19fcd46978658667dde62,1.5464,252,530,101,140,0.2642,1.0,36,24,-0.886364,4.063227,-0.035145,1.319084,0.7214,0.4444,0.2778,7.972401,0.1548,2.647863,1.0,0,-0.760934,12,-0.896572,1,897bbdb5f38f6dd830a19fcd46978658667dde62,42337455.0
0x89a1565a4dd97f59342db4330c5719a2a3e6d130,0.027214,1,46,57,35,0.7609,1.0,8,7,2.75,5.092887,-0.003401,0.054224,1.6286,0.875,2.0,20.0,2.0,23.5,1.0,0,2.638662,32,0.830909,1,89a1565a4dd97f59342db4330c5719a2a3e6d130,462937.0
0x8bcaadc84fd3bdea3cc5dd534cd85692a820a692,0.0,619,218,215,127,0.5826,1.0,29,179,0.44,4.034402,0.0,0.658582,1.6929,0.2759,0.1357,3.078803,0.1309,3.43964,0.0503,0,-9.096082,9,-4.573908,1,8bcaadc84fd3bdea3cc5dd534cd85692a820a692,12943.0
0x8c89ac606e1f806934018c6c7368e69ebcfb3ca0,0.0053,2,9,1,4,0.4444,1.0,2,1,-1.5,0.5,-0.00265,0.00035,0.25,0.5,1.5,2.828427,0.5,0.0,1.0,0,0.0,1,0.0,1,8c89ac606e1f806934018c6c7368e69ebcfb3ca0,5851096.0
0x8e43d7a5c4b2de24b728deff0e666fe674b3ca91,0.0,1216,253,124,45,0.1779,1.0,14,12,3.434783,13.140796,0.0,0.311446,2.7556,0.2143,0.0288,14.959155,0.0148,5.943146,0.8333,1,2.815072,54,0.534044,1,8e43d7a5c4b2de24b728deff0e666fe674b3ca91,296308.0
0x8ea5950fcebe4680d59040f5bb8c6f49d6410c08,0.012141,52,6,2,2,0.3333,1.0,2,2,0.0,1.0,-0.003035,0.706931,1.0,0.0,0.0577,0.816497,0.0385,0.0,0.0,0,0.0,1,-0.017042,1,8ea5950fcebe4680d59040f5bb8c6f49d6410c08,3130680.0
0x8f80c60fcd3bb066eba3dd24c378ef19707a4289,0.038,0,4,1,1,0.25,1.0,1,1,0.0,0.0,-0.038,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1,0.0,1,8f80c60fcd3bb066eba3dd24c378ef19707a4289,3656867.0
0x8ff1c8a8799dd59eca03d9cf52b12ae0ccc21762,0.0,52,1240,174,717,0.5782,1.0,69,50,-7.144737,10.080862,-0.0,1.074006,0.2427,0.6232,0.0962,209.575762,0.0769,40.524684,0.98,0,-2.972179,17,4.13883,1,8ff1c8a8799dd59eca03d9cf52b12ae0ccc21762,20416.0
0xa0657546e68b40dd6022382fc1934fc5dbc71d50,1e-06,1,4,1,1,0.25,1.0,1,1,0.0,1.0,-0.0,0.0001,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1,0.0,1,0.0,1,a0657546e68b40dd6022382fc1934fc5dbc71d50,6242386.0
0x21ee32f134bd6e5f25cd5248b8d00f00fcfc940f,0.02,8,3,0,2,0.6667,0.0,1,0,-2.0,0.0,-0.02,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,21ee32f134bd6e5f25cd5248b8d00f00fcfc940f,15884119.0
0x3f3186172e5c140403c235bbfc9f106c0dd26b47,0.0,10,3,0,2,0.6667,0.0,1,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0,0.0,0,0.0,1,3f3186172e5c140403c235bbfc9f106c0dd26b47,15884092.0
0x4c37b819a2b8985a00f70c2de4c363d1211985a1,1e-05,0,4,1,1,0.25,1.0,1,1,0.0,1.0,-5e-06,0.000995,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1,0.0,1,4c37b819a2b8985a00f70c2de4c363d1211985a1,6233801.0
0x56fdf1c7474bc57d8b25721ca58c9f3b445b576f,0.004,0,4,1,1,0.25,1.0,1,1,0.0,1.0,-0.002,0.398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,1,0.0,1,56fdf1c7474bc57d8b25721ca58c9f3b445b576f,6233753.0
0x2d668aeb8e02394b0022d98188c9cc1d1629f5e5,0.002,118,5,1,1,0.2,1.0,1,1,0.0,1.0,-0.001,0.199,1.0,0.0,0.0254,0.942809,0.0085,0.0,1.0,1,0.0,1,0.0,1,2d668aeb8e02394b0022d98188c9cc1d1629f5e5,6231889.0
0x92e2d8348df613104c321bb7ab2862f0883e3bdc,0.0,16,45,9,5,0.1111,1.0,2,2,1.333333,3.399346,0.0,0.03559,1.8,0.5,0.25,16.037066,0.1875,2.160247,1.0,1,1.293343,6,1.630059,1,92e2d8348df613104c321bb7ab2862f0883e3bdc,2695883.0
0x959dce85ff9e3f2791f0f4fc9c812129e3994bea,0.044,0,3,0,2,0.6667,0.0,1,0,-2.0,0.0,-0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,959dce85ff9e3f2791f0f4fc9c812129e3994bea,19447423.0
0x9c667b7ea8ac2a0cc7e73544625d692f72175489,0.85,0,35,1,8,0.2286,1.0,2,1,-2.333333,2.357023,-0.283333,0.207579,0.125,0.0,2.0,8.5,1.0,0.0,1.0,1,1.732051,1,1.719999,1,9c667b7ea8ac2a0cc7e73544625d692f72175489,1119163.0
0x9d9740381b824372b3f46f44238dd4d7ad22038a,0.0,9,2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,9d9740381b824372b3f46f44238dd4d7ad22038a,46542447.0
0x9fb075d1a3c3abff802a53ef461ac222cbde0f7b,0.0,26,6,0,5,0.8333,0.0,1,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.1154,0.816497,0.0,0.0,0.0,0,0.0,0,0.0,1,9fb075d1a3c3abff802a53ef461ac222cbde0f7b,20345595.0
0xa20df0bc59ee22a42e70706f4341ef7be8eb8ea1,0.0,0,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,a20df0bc59ee22a42e70706f4341ef7be8eb8ea1,20747806.0
0xa32e3cf9b6bf979abac20d752461e68edc5874ee,0.0001,0,2,0,1,0.5,0.0,1,0,-1.0,0.0,-0.0001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,a32e3cf9b6bf979abac20d752461e68edc5874ee,2818990.0
0x10d4b24938f6de7ae4048c7273f09c50d5caf4d9,0.0,1683,186,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,2.897616,0.0,0.0,0.0,0,0.0,0,0.0,1,10d4b24938f6de7ae4048c7273f09c50d5caf4d9,20585003.0
0xd8b1dbfb8b49ef585044beb271714c768d4fa2ee,0.0,63,11,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.695971,0.0,0.0,0.0,0,0.0,0,0.0,1,d8b1dbfb8b49ef585044beb271714c768d4fa2ee,20585928.0
0x1218113304d8ffb12f4641ba7475975972381f8a,0.225286,497,305,39,246,0.8066,1.0,141,6,-1.417808,2.844742,-0.001543,27.550699,0.1585,0.0071,0.2133,3.927895,0.0423,0.466569,1.0,0,2.587302,17,11.439653,1,1218113304d8ffb12f4641ba7475975972381f8a,14026.0
0x1c02ce498dc6d0d6ef05a253e021258b07eeba91,1.00978,630,147,27,42,0.2857,1.0,27,23,-0.357143,1.644926,-0.024042,4.642074,0.6429,0.2963,0.0937,2.003158,0.0381,0.330719,1.0,0,-1.461378,3,-0.038533,1,1c02ce498dc6d0d6ef05a253e021258b07eeba91,73876.0
0x20fab7f828042de5759ac26bc33ac664d054b0ec,0.0,0,3,2,1,0.3333,1.0,1,2,0.5,0.5,0.0,0.001349,2.0,1.0,1.0,0.0,1.0,0.0,0.5,0,0.0,1,0.0,1,20fab7f828042de5759ac26bc33ac664d054b0ec,3552122.0
0x2ccbe56f30317fa86eec7147195ff6445cd74c81,0.0,6,3,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,2ccbe56f30317fa86eec7147195ff6445cd74c81,42776332.0
0x2fc7a61a978204f467c417f757447421d6367528,0.0,2,4,1,1,0.25,1.0,1,1,0.0,1.0,0.0,0.12,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1,0.0,1,0.0,1,2fc7a61a978204f467c417f757447421d6367528,12716307.0
0x309a0465ba40b6b756ef4899dd624ead009a8f50,0.0,0,3,2,2,0.6667,1.0,1,1,0.0,2.0,0.0,0.11001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,2,0.0,1,309a0465ba40b6b756ef4899dd624ead009a8f50,12534584.0
0xf45717552f12ef7cb65e95476f217ea008167ae3,0.0,220,723,846,501,0.6929,1.0,40,27,8.625,78.13152,0.0,221.499758,1.6886,0.675,0.2318,33.756746,0.2227,34.918433,0.963,0,6.130474,495,0.055575,1,f45717552f12ef7cb65e95476f217ea008167ae3,38116.0
0x7d56485e026d5d3881f778e99969d2b1f90c50af,0.0,704,890,1257,654,0.7348,1.0,101,68,5.970297,42.152588,0.0,31.865545,1.922,0.6733,0.125,25.336567,0.125,10.319827,1.0,0,6.710031,489,-4.688152,1,7d56485e026d5d3881f778e99969d2b1f90c50af,12787.0
0x43bbc7fafb860d974037b8f7dd06b6f6fe799b3e,0.60668,2,627,499,626,0.9984,1.0,47,28,-2.702128,5.924758,-0.012908,28.970069,0.7971,0.5957,2.0,263.454337,1.5,229.587069,1.0,0,-5.005835,158,1.755114,1,43bbc7fafb860d974037b8f7dd06b6f6fe799b3e,37676.0
0xba6284ca128d72b25f1353fadd06aa145d9095af,0.661998,881,230,360,216,0.9391,1.0,45,17,3.2,28.117689,-0.014711,13.06069,1.6667,0.3778,0.025,27.317539,0.0238,46.229537,1.0,0,6.626972,205,-0.850955,1,ba6284ca128d72b25f1353fadd06aa145d9095af,40988.0
0xfd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,32.43553,176,402,161,359,0.893,1.0,211,68,-0.938389,1.220285,-0.153723,65.595086,0.4485,0.3223,0.4375,12.918952,0.1648,9.905019,1.0,0,3.601112,12,3.604472,1,fd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,7663.0
